title,location,department,job_id,url,scraped_at
"Software Engineer Manager II, Chronicle Security, Data Lake",,Google,99444316320998086,https://www.google.com/about/careers/applications/jobs/results/99444316320998086-software-engineer-manager-ii-chronicle-security-data-lake?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, Google Cloud Platforms",,Google,86153297492091590,https://www.google.com/about/careers/applications/jobs/results/86153297492091590-software-engineer-iii-google-cloud-platforms?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Software Engineer, Full Stack, YouTube",,Google,91497008157598406,https://www.google.com/about/careers/applications/jobs/results/91497008157598406-senior-software-engineer-full-stack-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Staff Software Engineer, Site Reliability Engineering",,Google,118156634802266822,https://www.google.com/about/careers/applications/jobs/results/118156634802266822-senior-staff-software-engineer-site-reliability-engineering?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Software Engineer III, AI/ML, YouTube",,Google,126190553665544902,https://www.google.com/about/careers/applications/jobs/results/126190553665544902-software-engineer-iii-aiml-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Technical Program Manager III, Infrastructure Software Engineering, Core",,Google,120197025454006982,https://www.google.com/about/careers/applications/jobs/results/120197025454006982-technical-program-manager-iii-infrastructure-software-engineering-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=2,2025-12-09 22:38:05
"Senior Technical Solutions Engineer, Home Automation",,Google,102330998200378054,https://www.google.com/about/careers/applications/jobs/results/102330998200378054-senior-technical-solutions-engineer-home-automation?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
Staff ML Engineer,,Google,131580733192839878,https://www.google.com/about/careers/applications/jobs/results/131580733192839878-staff-ml-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Field Sales Representative, Enterprise Greenfield, HCLS, Google Cloud",,Google,80709514357023430,https://www.google.com/about/careers/applications/jobs/results/80709514357023430-field-sales-representative-enterprise-greenfield-hcls-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Network Security Engineer, Google Enterprise Network",,Google,72268189391561414,https://www.google.com/about/careers/applications/jobs/results/72268189391561414-senior-network-security-engineer-google-enterprise-network?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Artificial Intelligence Sales Specialist III, Google Cloud",,Google,140578867382231750,https://www.google.com/about/careers/applications/jobs/results/140578867382231750-artificial-intelligence-sales-specialist-iii-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Technical Program Manager, Search Intelligence AI",,Google,105384499293889222,https://www.google.com/about/careers/applications/jobs/results/105384499293889222-senior-technical-program-manager-search-intelligence-ai?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Program Manager III, Infrastructure Resource Management, Google Cloud",,Google,101152559569216198,https://www.google.com/about/careers/applications/jobs/results/101152559569216198-program-manager-iii-infrastructure-resource-management-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Account Manager, Home Platform",,Google,108102074352181958,https://www.google.com/about/careers/applications/jobs/results/108102074352181958-technical-account-manager-home-platform?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Cloud Developer II, Security, Professional Services, Google Cloud",,Google,102797395678372550,https://www.google.com/about/careers/applications/jobs/results/102797395678372550-cloud-developer-ii-security-professional-services-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Product Manager, Googler Technology and Engineering",,Google,103322863452201670,https://www.google.com/about/careers/applications/jobs/results/103322863452201670-product-manager-googler-technology-and-engineering?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"AI Knowledge Strategist, Creator Experience, YouTube",,Google,91374444823356102,https://www.google.com/about/careers/applications/jobs/results/91374444823356102-ai-knowledge-strategist-creator-experience-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
Senior CPU Architecture and Performance Architect,,Google,86853664253059782,https://www.google.com/about/careers/applications/jobs/results/86853664253059782-senior-cpu-architecture-and-performance-architect?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Student Researcher, PhD, Winter/Summer 2026",,Google,138166347879064262,https://www.google.com/about/careers/applications/jobs/results/138166347879064262-student-researcher-phd-wintersummer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Student Researcher, BS/MS, Winter/Summer 2026",,Google,140245524367188678,https://www.google.com/about/careers/applications/jobs/results/140245524367188678-student-researcher-bsms-wintersummer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Research Scientist, Google Research",,Google,137678040564933318,https://www.google.com/about/careers/applications/jobs/results/137678040564933318-research-scientist-google-research?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Product Lead, Support Systems, YouTube",,Google,116683553227317958,https://www.google.com/about/careers/applications/jobs/results/116683553227317958-technical-product-lead-support-systems-youtube?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Security Consultant, Application and Vulnerability Management, Public Sector",,Google,75299828564665030,https://www.google.com/about/careers/applications/jobs/results/75299828564665030-security-consultant-application-and-vulnerability-management-public-sector?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Strategic Negotiator II, Data Center Leasing and Acquisitions",,Google,78764535732675270,https://www.google.com/about/careers/applications/jobs/results/78764535732675270-strategic-negotiator-ii-data-center-leasing-and-acquisitions?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Technical Program Manager, Energy Modeling",,Google,85058581061083846,https://www.google.com/about/careers/applications/jobs/results/85058581061083846-technical-program-manager-energy-modeling?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Security Engineer, Google Distributed Cloud Air-Gapped Compliance",,Google,80663509351703238,https://www.google.com/about/careers/applications/jobs/results/80663509351703238-security-engineer-google-distributed-cloud-airgapped-compliance?location=New%20York%2C%20NY%2C%20USA&skills=software&page=3,2025-12-09 22:38:11
"Senior Product Manager, Service Networking",,Google,129334691856556742,https://www.google.com/about/careers/applications/jobs/results/129334691856556742-senior-product-manager-service-networking?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior Product Manager, Search",,Google,103341084850954950,https://www.google.com/about/careers/applications/jobs/results/103341084850954950-senior-product-manager-search?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
Senior Cloud Security Engineer,,Google,116224653151609542,https://www.google.com/about/careers/applications/jobs/results/116224653151609542-senior-cloud-security-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior Product Manager, Discover Recommendations",,Google,74410148637876934,https://www.google.com/about/careers/applications/jobs/results/74410148637876934-senior-product-manager-discover-recommendations?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Data Center Site Negotiator, Acquisition and Development, East",,Google,139455594384761542,https://www.google.com/about/careers/applications/jobs/results/139455594384761542-data-center-site-negotiator-acquisition-and-development-east?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Senior UX Designer, Threat Intelligence Platform",,Google,133924603146707654,https://www.google.com/about/careers/applications/jobs/results/133924603146707654-senior-ux-designer-threat-intelligence-platform?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Strategic Negotiator, Data Center Energy Partnerships",,Google,106131749515207366,https://www.google.com/about/careers/applications/jobs/results/106131749515207366-strategic-negotiator-data-center-energy-partnerships?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"Pursuit Lead III, Google Cloud Consulting",,Google,113630186888405702,https://www.google.com/about/careers/applications/jobs/results/113630186888405702-pursuit-lead-iii-google-cloud-consulting?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"CPU Register Transfer Level Designer, Silicon, University Graduate",,Google,108899010902663878,https://www.google.com/about/careers/applications/jobs/results/108899010902663878-cpu-register-transfer-level-designer-silicon-university-graduate?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:17
"CPU Design Verification Engineer, Silicon, University Graduate",,Google,111600029935772358,https://www.google.com/about/careers/applications/jobs/results/111600029935772358-cpu-design-verification-engineer-silicon-university-graduate?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Senior Incident Response Consultant, Google Public Sector",,Google,137762153204458182,https://www.google.com/about/careers/applications/jobs/results/137762153204458182-senior-incident-response-consultant-google-public-sector?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Research Intern, PhD, Summer 2026",,Google,100216277234000582,https://www.google.com/about/careers/applications/jobs/results/100216277234000582-research-intern-phd-summer-2026?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Senior Program Manager, Data Center Development, Contract Management",,Google,72604376882913990,https://www.google.com/about/careers/applications/jobs/results/72604376882913990-senior-program-manager-data-center-development-contract-management?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Creative Producer, Executive Experiences, LCS",,Google,94865915543200454,https://www.google.com/about/careers/applications/jobs/results/94865915543200454-creative-producer-executive-experiences-lcs?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Public Relations Manager, Go-To-Market, Partnerships, Google Cloud",,Google,74102566165586630,https://www.google.com/about/careers/applications/jobs/results/74102566165586630-public-relations-manager-gotomarket-partnerships-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Research Scientist, Extended Reality, Hand Tracking",,Google,140717560466154182,https://www.google.com/about/careers/applications/jobs/results/140717560466154182-research-scientist-extended-reality-hand-tracking?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Manager, Data Center Land Development and Portfolio Management",,Google,133933531309974214,https://www.google.com/about/careers/applications/jobs/results/133933531309974214-manager-data-center-land-development-and-portfolio-management?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
Associate Competition Economist,,Google,106259379837117126,https://www.google.com/about/careers/applications/jobs/results/106259379837117126-associate-competition-economist?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Technical Program Manager, HPC and Research Computing, Google Public Sector",,Google,142955288356364998,https://www.google.com/about/careers/applications/jobs/results/142955288356364998-technical-program-manager-hpc-and-research-computing-google-public-sector?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Senior Product Manager, Search Quality",,Google,107484905805357766,https://www.google.com/about/careers/applications/jobs/results/107484905805357766-senior-product-manager-search-quality?location=New%20York%2C%20NY%2C%20USA&skills=software&page=4,2025-12-09 22:38:18
"Product Manager, Google Design Platform, Material Design",,Google,127353907163603654,https://www.google.com/about/careers/applications/jobs/results/127353907163603654-product-manager-google-design-platform-material-design?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Product Manager II, Ads",,Google,83822562638734022,https://www.google.com/about/careers/applications/jobs/results/83822562638734022-product-manager-ii-ads?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Senior Product Manager, Ads",,Google,105501935645139654,https://www.google.com/about/careers/applications/jobs/results/105501935645139654-senior-product-manager-ads?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Product Manager, Audiences and Brand Safety, Ads",,Google,138462741827330758,https://www.google.com/about/careers/applications/jobs/results/138462741827330758-product-manager-audiences-and-brand-safety-ads?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
Gemini Partner Engineer,,Google,111789254920544966,https://www.google.com/about/careers/applications/jobs/results/111789254920544966-gemini-partner-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Consulting Account Lead IV, Google Cloud Consulting",,Google,95802716629934790,https://www.google.com/about/careers/applications/jobs/results/95802716629934790-consulting-account-lead-iv-google-cloud-consulting?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
Staff Mission Critical Electrical Infrastructure Engineer,,Google,89415115102659270,https://www.google.com/about/careers/applications/jobs/results/89415115102659270-staff-mission-critical-electrical-infrastructure-engineer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Strategic Partner Development Lead, RCS",,Google,116941536880403142,https://www.google.com/about/careers/applications/jobs/results/116941536880403142-strategic-partner-development-lead-rcs?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Product Activation Manager, Music Monetization and Licensing",,Google,123271826900951750,https://www.google.com/about/careers/applications/jobs/results/123271826900951750-product-activation-manager-music-monetization-and-licensing?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Technical Program Manager III, AI/ML, Capacity Planning, Cloud",,Google,125186641433109190,https://www.google.com/about/careers/applications/jobs/results/125186641433109190-technical-program-manager-iii-aiml-capacity-planning-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
Data Center Senior Technical Program Manager,,Google,126757837106750150,https://www.google.com/about/careers/applications/jobs/results/126757837106750150-data-center-senior-technical-program-manager?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
Leadership Technical Program Manager II,,Google,133514228685251270,https://www.google.com/about/careers/applications/jobs/results/133514228685251270-leadership-technical-program-manager-ii?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"UX Program Manager, Material Design",,Google,93882986507707078,https://www.google.com/about/careers/applications/jobs/results/93882986507707078-ux-program-manager-material-design?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Technical Program Manager II, Technical Enablement, Research",,Google,100226432549954246,https://www.google.com/about/careers/applications/jobs/results/100226432549954246-technical-program-manager-ii-technical-enablement-research?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Staff UX Program Manager, Corporate Engineering",,Google,96656811142062790,https://www.google.com/about/careers/applications/jobs/results/96656811142062790-staff-ux-program-manager-corporate-engineering?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
Data Center Design Technical Program Manager,,Google,78798780580668102,https://www.google.com/about/careers/applications/jobs/results/78798780580668102-data-center-design-technical-program-manager?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Customer Engineer Process and Systems Manager, Google Cloud",,Google,126044148296753862,https://www.google.com/about/careers/applications/jobs/results/126044148296753862-customer-engineer-process-and-systems-manager-google-cloud?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Technical Program Manager III, Technical Risk Management, Core",,Google,141629416382833350,https://www.google.com/about/careers/applications/jobs/results/141629416382833350-technical-program-manager-iii-technical-risk-management-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Senior UX Designer, Cloud Security",,Google,72064071607689926,https://www.google.com/about/careers/applications/jobs/results/72064071607689926-senior-ux-designer-cloud-security?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Technical Lead Engineer, Sustainability, Data Center Technology Systems",,Google,136856794499556038,https://www.google.com/about/careers/applications/jobs/results/136856794499556038-technical-lead-engineer-sustainability-data-center-technology-systems?location=New%20York%2C%20NY%2C%20USA&skills=software&page=5,2025-12-09 22:38:24
"Senior Product Manager, Google Workspace",,Google,104049361465287366,https://www.google.com/about/careers/applications/jobs/results/104049361465287366-senior-product-manager-google-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Senior UX Program Manager, AdSpam",,Google,139147457861690054,https://www.google.com/about/careers/applications/jobs/results/139147457861690054-senior-ux-program-manager-adspam?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Staff Interaction Designer, Advertiser Platform",,Google,74405859576160966,https://www.google.com/about/careers/applications/jobs/results/74405859576160966-staff-interaction-designer-advertiser-platform?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Senior UX Researcher, Google Play, Monetization and Developer",,Google,97240517061812934,https://www.google.com/about/careers/applications/jobs/results/97240517061812934-senior-ux-researcher-google-play-monetization-and-developer?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Global Product Solutions Lead, App Ads Measurement",,Google,142767581105660614,https://www.google.com/about/careers/applications/jobs/results/142767581105660614-global-product-solutions-lead-app-ads-measurement?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Senior UX Researcher, Trust",,Google,119573228698903238,https://www.google.com/about/careers/applications/jobs/results/119573228698903238-senior-ux-researcher-trust?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"UX Designer, Google Chat, Workspace",,Google,90543338586809030,https://www.google.com/about/careers/applications/jobs/results/90543338586809030-ux-designer-google-chat-workspace?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Senior Quantitative UX Researcher, Ads Privacy and Safety",,Google,81754170662494918,https://www.google.com/about/careers/applications/jobs/results/81754170662494918-senior-quantitative-ux-researcher-ads-privacy-and-safety?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Senior Product Data Scientist, Geo Developer and Sustainability",,Google,106165474672157382,https://www.google.com/about/careers/applications/jobs/results/106165474672157382-senior-product-data-scientist-geo-developer-and-sustainability?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Product Operations Partner, Core, Headcount and Hiring Operations",,Google,94841810576122566,https://www.google.com/about/careers/applications/jobs/results/94841810576122566-product-operations-partner-core-headcount-and-hiring-operations?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Analytical Lead, Platforms, Large Customer Sales",,Google,130163004753748678,https://www.google.com/about/careers/applications/jobs/results/130163004753748678-analytical-lead-platforms-large-customer-sales?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
"Technical Program Manager II, Core Data, Core",,Google,131576101070611142,https://www.google.com/about/careers/applications/jobs/results/131576101070611142-technical-program-manager-ii-core-data-core?location=New%20York%2C%20NY%2C%20USA&skills=software&page=6,2025-12-09 22:38:30
